date,location,boat_name,trip_type,num_anglers,catch,trip_num
2019-05-15,San Diego,Premier,1/2 Day Trip,16 Anglers,"24 Sculpin, 1 Sheephead, 7 Rockfish",2
2019-05-15,San Diego,San Diego,Full Day Trip,44 Anglers,3 Bluefin Tuna,1
2019-05-15,San Diego,Sea Star,3/4 Day Trip,11 Anglers,"1 Whitefish, 10 Rockfish, 35 Sanddab, 100 Vermilion Rockfish",1
2019-05-16,Washington Coast,Slammer,Full Day Trip,6 Anglers,"42 Black Rockfish, 12 Lingcod",1
2019-05-16,Bay Area,,,22 Anglers,"19 California Halibut, 11 Striped Bass",1
2019-05-16,Bay Area,Happy Hooker,Full Day Trip,12 Anglers,"11 Halibut, 19 Striped Bass",1
2019-05-16,Bay Area,New Huck Finn,Full Day Trip,24 Anglers,"19 Halibut, 5 Striped Bass",1
2019-05-16,Bay Area,Pacific Dream,Full Day Trip,18 Anglers,"14 Halibut (up to 12 pounds), 7 Striped Bass (up to 6 pounds), 100 Halibut Released, 6 Striped Bass Released",1
2019-05-16,Bay Area,Sea Wolf,Full Day Trip,22 Anglers,"18 Halibut, 5 Striped Bass",1
2019-05-16,Central Coast,Endeavor (MB),3/4 Day Trip,19 Anglers,"20 Bocaccio, 10 Copper Rockfish, 5 Lingcod (up to 10 pounds), 160 Red Rockfish",1
2019-05-16,Central Coast,Patriot (Avila Beach),1/2 Day Trip,7 Anglers,"2 Halibut, 4 Rockcod, 1 Red Rockcod",1
2019-05-16,Orange,Clemente,1/2 Day Trip,16 Anglers,"1 Sculpin, 4 Calico Bass, 30 Calico Bass Released",1
2019-05-16,Orange,Clemente,3/4 Day Trip,16 Anglers,"1 Sculpin, 2 Calico Bass, 20 Calico Bass Released",1
2019-05-16,Orange,Patriot (Newport),1/2 Day Trip,13 Anglers,"65 Sculpin, 25 Whitefish, 4 Red Snapper",1
2019-05-16,Orange,Sum Fun,1/2 Day Trip,22 Anglers,"1 Sand Bass, 6 Calico Bass, 75 Calico Bass Released",1
2019-05-16,San Diego,American Angler,1.5 Day Trip,28 Anglers,44 Bluefin Tuna,1
2019-05-16,San Diego,Faith,1/2 Day Trip,5 Anglers,"3 Sand Bass, 1 Halibut, 6 Rockfish",1
2019-05-16,San Diego,Pacific Queen,1.5 Day Trip,28 Anglers,12 Bluefin Tuna,1
2019-05-16,San Diego,Premier,1/2 Day Trip,24 Anglers,"1 Sand Bass, 10 Sculpin, 1 Sheephead, 1 Calico Bass, 12 Rockfish",1
